Unnamed: 0.1,Unnamed: 0,oracle_id,name,name_ja,banned,mv,rarity,text,type,power,toughness,w,u,b,r,g,c,image_small
1476,1476,dcbb6b0e-2219-4ba4-9720-3e58b59b4328,"Eladamri, Lord of Leaves",エラダムリーのぶどう園,False,2,rare,"Other Elf creatures have forestwalk. (They can't be blocked as long as defending player controls a Forest.)
Other Elves have shroud. (They can't be the targets of spells or abilities.)",Legendary Creature — Elf Warrior,2.0,2.0,False,False,False,False,True,False,https://cards.scryfall.io/small/front/0/b/0b1689f3-9dfa-4525-90b3-7af15f7eb720.jpg?1562052338
1477,1477,a440a4f7-843f-4186-8ca9-df99f6aa321e,Elder Druid,上座ドルイド,False,4,rare,"{3}{G}, {T}: You may tap or untap target artifact, creature, or land.",Creature — Elf Cleric Druid,2.0,2.0,False,False,False,False,True,False,https://cards.scryfall.io/small/front/2/1/2151c8f2-c031-4c96-a420-ff2108df7ad8.jpg?1687903768
1478,1478,5948381a-419d-4b8b-8ea2-ea623cb0d606,Elder Land Wurm,老いたるランド・ワーム,False,7,rare,"Defender, trample
When Elder Land Wurm blocks, it loses defender.",Creature — Dragon Wurm,5.0,5.0,True,False,False,False,False,False,https://cards.scryfall.io/small/front/b/1/b188d0d4-cd7c-4314-ae65-cb49e4674241.jpg?1559604238
1479,1479,5ff0c25f-4593-460b-9d7f-d9c37f135a18,Electryte,電撃虫,False,5,rare,"Whenever Electryte deals combat damage to defending player, it deals damage equal to its power to each blocking creature.",Creature — Trilobite Beast,3.0,3.0,False,False,False,True,False,False,https://cards.scryfall.io/small/front/8/5/85c3d04f-4010-4db3-9e4e-afa8116b263d.jpg?1562923240
1480,1480,42cffe5d-6e6b-4ac4-b539-36a7b3bc9a65,Elemental Augury,,False,3,rare,"{3}: Look at the top three cards of target player's library, then put them back in any order.",Enchantment,,,False,True,True,True,False,False,https://cards.scryfall.io/small/front/6/2/62bbff2a-5109-400a-961b-eacffb9aed67.jpg?1562913230
1481,1481,09386931-59bd-481f-bccc-32e8a8abc0f9,Elephant Ambush,象の待ち伏せ,False,4,common,"Create a 3/3 green Elephant creature token.
Flashback {6}{G}{G} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",Instant,,,False,False,False,False,True,False,https://cards.scryfall.io/small/front/b/4/b4abdf1c-a0a9-4e1d-b448-58742830f767.jpg?1562928672
1482,1482,53cc4b93-538d-4193-8bbb-5b73d3ce9d79,Elephant Grass,エレファント・グラス,False,1,uncommon,"Cumulative upkeep {1} (At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.)
Black creatures can't attack you.
Nonblack creatures can't attack you unless their controller pays {2} for each creature they control that's attacking you.",Enchantment,,,False,False,False,False,True,False,https://cards.scryfall.io/small/front/f/4/f4c1f5a7-0d28-43ab-9b66-937e963f42cd.jpg?1587912980
1483,1483,c138bd7f-8751-4e96-b54a-d5082e1a491f,Elephant Guide,象の導き,False,3,uncommon,"Enchant creature
Enchanted creature gets +3/+3.
When enchanted creature dies, create a 3/3 green Elephant creature token.",Enchantment — Aura,,,False,False,False,False,True,False,https://cards.scryfall.io/small/front/7/d/7d3a7226-f574-430e-9b8f-4e531a21540f.jpg?1562630606
1484,1484,e2d54c59-7722-4520-adca-cd02a0871ab2,Elephant Resurgence,象の復活,False,2,rare,"Each player creates a green Elephant creature token. Those creatures have ""This creature's power and toughness are each equal to the number of creature cards in its controller's graveyard.""",Sorcery,,,False,False,False,False,True,False,https://cards.scryfall.io/small/front/2/2/22147f72-7ff8-40c4-9bdd-df41dce17dad.jpg?1562901295
1485,1485,cade8b94-2998-4d23-87bb-9fbdddd19dea,Elfhame Palace,エルフェイムの宮殿,False,0,uncommon,"Elfhame Palace enters the battlefield tapped.
{T}: Add {G} or {W}.",Land,,,False,False,False,False,False,True,https://cards.scryfall.io/small/front/6/5/65986555-a5d7-497e-876f-b8d967d6aa5b.jpg?1562915620
1486,1486,6f98f270-f6ff-4029-bcdd-3e7f6483eb5d,Elfhame Sanctuary,エルフェイムの聖域,False,2,uncommon,"At the beginning of your upkeep, you may search your library for a basic land card, reveal that card, put it into your hand, then shuffle. If you do, you skip your draw step this turn.",Enchantment,,,False,False,False,False,True,False,https://cards.scryfall.io/small/front/6/a/6ab9a90c-5fd8-4f8c-b692-f98a2974810c.jpg?1562916434
1487,1487,2230ec18-4dcf-435e-b495-1905cb94e8b8,Elite Archers,精鋭なる射手,False,6,rare,{T}: Elite Archers deals 3 damage to target attacking or blocking creature.,Creature — Human Soldier Archer,3.0,3.0,True,False,False,False,False,False,https://cards.scryfall.io/small/front/0/3/03dc7a7b-ec69-406f-82c5-9af54ac1e9a3.jpg?1562231424
1488,1488,9297e50f-f8a5-4793-b64d-a119404f94ce,Elite Cat Warrior,猫族の精鋭戦士,False,3,common,Forestwalk (This creature can't be blocked as long as defending player controls a Forest.),Creature — Cat Warrior,2.0,3.0,False,False,False,False,True,False,https://cards.scryfall.io/small/front/7/3/7396c4e9-b0d8-4b8f-8c17-6f913a967b17.jpg?1546740256
1489,1489,649300e2-c491-435d-92d5-f1b88f0e2e2e,Elite Javelineer,精鋭なる投槍兵,False,3,common,"Whenever Elite Javelineer blocks, it deals 1 damage to target attacking creature.",Creature — Human Soldier,2.0,2.0,True,False,False,False,False,False,https://cards.scryfall.io/small/front/e/a/ea1c730f-76da-4eae-b3fc-b428b860ea93.jpg?1562057348
1490,1490,635cc10e-ca25-49a2-af44-3b064263a254,Elixir of Vitality,活力の霊薬,False,4,uncommon,"Elixir of Vitality enters the battlefield tapped.
{T}, Sacrifice Elixir of Vitality: You gain 4 life.
{8}, {T}, Sacrifice Elixir of Vitality: You gain 8 life.",Artifact,,,False,False,False,False,False,True,https://cards.scryfall.io/small/front/6/0/60450239-6055-4561-9f8c-565b4e4d9cb1.jpg?1562719744
1491,1491,1e381361-7404-4654-bfb4-5ea65f6e4dce,Elkin Bottle,エルキンの壷,False,3,rare,"{3}, {T}: Exile the top card of your library. Until the beginning of your next upkeep, you may play that card.",Artifact,,,False,False,False,False,False,True,https://cards.scryfall.io/small/front/c/f/cf5b60a9-3041-4524-9a53-ab3a597c20ac.jpg?1562594248
1492,1492,b3488947-7142-4e6c-9c92-2728469b3ad9,Elkin Lair,エルキンの住処,False,4,rare,"At the beginning of each player's upkeep, that player exiles a card at random from their hand. The player may play that card this turn. At the beginning of the next end step, if the player hasn't played the card, they put it into their graveyard.",World Enchantment,,,False,False,False,True,False,False,https://cards.scryfall.io/small/front/b/c/bcb625ba-3718-4988-962c-bf2e11eb4c16.jpg?1562278626
1493,1493,8a922366-ee2a-4ddb-a904-683dcf4f191a,Elven Cache,エルフの隠し場所,False,4,common,Return target card from your graveyard to your hand.,Sorcery,,,False,False,False,False,True,False,https://cards.scryfall.io/small/front/1/0/10d3d239-1e16-4a23-9098-ee67d32e0208.jpg?1562814698
1494,1494,0fb94fa4-2aff-4636-ac1b-ed39dc9451a6,Elven Palisade,エルフの矢来,False,1,uncommon,Sacrifice a Forest: Target attacking creature gets -3/-0 until end of turn.,Enchantment,,,False,False,False,False,True,False,https://cards.scryfall.io/small/front/b/9/b990ffe5-fd2a-4646-bac3-8e52cdc328aa.jpg?1562088782
1495,1495,9a6ff511-3c8f-446e-8cad-b8997a753958,Elven Riders,エルフの騎手,False,5,uncommon,Elven Riders can't be blocked except by Walls and/or creatures with flying.,Creature — Elf,3.0,3.0,False,False,False,False,True,False,https://cards.scryfall.io/small/front/9/0/906095f6-25c7-4f61-8513-9d75e32aab02.jpg?1559603595
1496,1496,755dbf29-7484-444f-b5df-29ec4b4bbc82,Elven Rite,エルフの儀式,False,2,uncommon,Distribute two +1/+1 counters among one or two target creatures.,Sorcery,,,False,False,False,False,True,False,https://cards.scryfall.io/small/front/d/a/daba8742-c246-4e64-8af1-8f4ebcdc4b5f.jpg?1562597819
1497,1497,ae997fee-2c1f-43c8-9dba-8b409d8e449e,Elven Warhounds,エルフの軍用犬,False,4,rare,"Whenever Elven Warhounds becomes blocked by a creature, put that creature on top of its owner's library.",Creature — Dog,2.0,2.0,False,False,False,False,True,False,https://cards.scryfall.io/small/front/2/9/29138c1e-11cb-488f-8e04-f5488e08a81e.jpg?1562053265
1498,1498,1d25b831-c1de-4f79-bbb3-1582eda96452,Elvish Aberration,エルフの逸脱者,False,6,uncommon,"{T}: Add {G}{G}{G}.
Forestcycling {2} ({2}, Discard this card: Search your library for a Forest card, reveal it, put it into your hand, then shuffle.)",Creature — Elf Mutant,4.0,5.0,False,False,False,False,True,False,https://cards.scryfall.io/small/front/1/3/137d326f-83e1-449a-b934-71c7986c64e7.jpg?1562525888
1499,1499,534ce8e2-53a1-407c-9881-d3b5347d43c3,Elvish Archers,エルフの射手,False,2,rare,First strike,Creature — Elf Archer,2.0,1.0,False,False,False,False,True,False,https://cards.scryfall.io/small/front/e/f/efd21750-856f-4017-a728-dcbf3f506f20.jpg?1559603645
1500,1500,094b778f-95a0-436f-a9d0-20a46a674486,Elvish Bard,エルフの吟遊詩人,False,5,uncommon,All creatures able to block Elvish Bard do so.,Creature — Elf Shaman Bard,2.0,4.0,False,False,False,False,True,False,https://cards.scryfall.io/small/front/6/2/62261004-ed32-4865-824a-4320548f4234.jpg?1562768730
1501,1501,c9046281-dedb-4246-8e5d-7786fe0c41c7,Elvish Berserker,エルフの狂戦士,False,1,common,"Whenever Elvish Berserker becomes blocked, it gets +1/+1 until end of turn for each creature blocking it.",Creature — Elf Berserker,1.0,1.0,False,False,False,False,True,False,https://cards.scryfall.io/small/front/d/f/dfa69a8e-1b75-4d93-918d-d772cec69e99.jpg?1562089255
1502,1502,7e40f37c-9a0c-40e0-b195-7ea94b12f798,Elvish Champion,エルフのチャンピオン,False,3,rare,Other Elf creatures get +1/+1 and have forestwalk. (They can't be blocked as long as defending player controls a Forest.),Creature — Elf,2.0,2.0,False,False,False,False,True,False,https://cards.scryfall.io/small/front/6/1/61d00f31-d8fd-4272-87ba-6bcb65c609c6.jpg?1687904239
1503,1503,557d2af0-04c5-461d-826b-7208c4535dc2,Elvish Fury,エルフの憤激,False,1,common,"Buyback {4} (You may pay an additional {4} as you cast this spell. If you do, put this card into your hand as it resolves.)
Target creature gets +2/+2 until end of turn.",Instant,,,False,False,False,False,True,False,https://cards.scryfall.io/small/front/f/9/f99c10b5-b93b-40c3-936c-d1b81b49c5a4.jpg?1562057375
1504,1504,8d6b94d5-bb53-4941-8c6b-7ebef764c1ce,Elvish Guidance,エルフの案内,False,3,common,"Enchant land
Whenever enchanted land is tapped for mana, its controller adds an additional {G} for each Elf on the battlefield.",Enchantment — Aura,,,False,False,False,False,True,False,https://cards.scryfall.io/small/front/8/6/8698c46b-2628-4482-88f9-e37a01ade274.jpg?1562926724
1505,1505,ea46835c-9dac-4e1e-8338-ad99136f511a,Elvish Healer,,False,3,common,"{T}: Prevent the next 1 damage that would be dealt to any target this turn. If it's a green creature, prevent the next 2 damage instead.",Creature — Elf Cleric,1.0,2.0,True,False,False,False,False,False,https://cards.scryfall.io/small/front/0/0/00bd8485-d63a-4077-a3d1-4d0f2f4d8035.jpg?1562895157
1506,1506,7832b90a-23b9-448c-9019-8ee2e8dfab31,Elvish Herder,エルフの牧人,False,1,common,{G}: Target creature gains trample until end of turn.,Creature — Elf,1.0,1.0,False,False,False,False,True,False,https://cards.scryfall.io/small/front/3/c/3cb2b07e-3d50-4b85-be2a-c99e9c8ebf25.jpg?1562907601
1507,1507,9e9aea99-1eee-4bb6-9043-a1ac2884d071,Elvish Lookout,エルフの見張り番,False,1,common,Shroud (This creature can't be the target of spells or abilities.),Creature — Elf,1.0,1.0,False,False,False,False,True,False,https://cards.scryfall.io/small/front/d/9/d9a8a0e2-311a-4627-8a48-43df045c3112.jpg?1562445220
1508,1508,e0de1c9b-f71f-4498-a968-d3c635cb4c5c,Elvish Lyrist,エルフの抒情詩人,False,1,uncommon,"{G}, {T}, Sacrifice Elvish Lyrist: Destroy target enchantment.",Creature — Elf,1.0,1.0,False,False,False,False,True,False,https://cards.scryfall.io/small/front/4/0/40bab3e7-f2c8-4025-8463-9e4de10091e7.jpg?1562236422
1509,1509,0bb860c5-41af-494e-9b0f-d05d6fa8255c,Elvish Pathcutter,路を拓くエルフ,False,4,common,{2}{G}: Target Elf creature gains forestwalk until end of turn. (It can't be blocked as long as defending player controls a Forest.),Creature — Elf Scout,1.0,2.0,False,False,False,False,True,False,https://cards.scryfall.io/small/front/c/7/c7d810b8-1a15-46cc-9d9d-871ac43b7036.jpg?1562942208
1510,1510,5f4138e9-5471-467f-a15e-89e9e7929f0c,Elvish Pioneer,エルフの開拓者,False,1,common,"When Elvish Pioneer enters the battlefield, you may put a basic land card from your hand onto the battlefield tapped.",Creature — Elf Druid,1.0,1.0,False,False,False,False,True,False,https://cards.scryfall.io/small/front/7/e/7e71fc2d-643b-4fad-89a8-624d330895d6.jpg?1562924784
1511,1511,872ef617-7cdb-4a7a-85f5-efc9e12bece5,Elvish Piper,エルフの笛吹き,False,4,rare,"{G}, {T}: You may put a creature card from your hand onto the battlefield.",Creature — Elf Shaman,1.0,1.0,False,False,False,False,True,False,https://cards.scryfall.io/small/front/8/9/89476260-19b1-495c-b23e-6f206483e84a.jpg?1562242217
1512,1512,092f2c34-1f75-4998-b219-2cf1ca73656d,Elvish Ranger,エルフのレインジャー,False,3,common,,Creature — Elf Ranger,4.0,1.0,False,False,False,False,True,False,https://cards.scryfall.io/small/front/a/d/ad9f1b09-73c2-43c5-a28b-4a40fff7b727.jpg?1562770139
1513,1513,81b2242b-40c9-475a-a198-28dd348235ec,Elvish Scrapper,エルフの潰し屋,False,1,uncommon,"{G}, {T}, Sacrifice Elvish Scrapper: Destroy target artifact.",Creature — Elf,1.0,1.0,False,False,False,False,True,False,https://cards.scryfall.io/small/front/a/e/ae85fafb-114b-4fd8-ac4c-5ada57054705.jpg?1562936242
1514,1514,10b0b60f-9976-41f9-855b-1786b6f86f55,Elvish Soultiller,魂を養うエルフ,False,5,rare,"When Elvish Soultiller dies, choose a creature type. Shuffle all creature cards of that type from your graveyard into your library.",Creature — Elf Mutant,5.0,4.0,False,False,False,False,True,False,https://cards.scryfall.io/small/front/9/e/9e2c8de5-bc80-4fad-af09-6d0a639f6e18.jpg?1562926879
1515,1515,6b0e23cf-7d68-4329-86db-7adc26abd86b,Elvish Spirit Guide,エルフの指導霊,False,3,uncommon,Exile Elvish Spirit Guide from your hand: Add {G}.,Creature — Elf Spirit,2.0,2.0,False,False,False,False,True,False,https://cards.scryfall.io/small/front/5/b/5b94f37f-ebdf-4b79-a615-58331d27cf4e.jpg?1562768718
1516,1516,4163aa30-7e3d-424f-b003-f4a300f0071e,Elvish Vanguard,エルフの先兵,False,2,rare,"Whenever another Elf enters the battlefield, put a +1/+1 counter on Elvish Vanguard.",Creature — Elf Warrior,1.0,1.0,False,False,False,False,True,False,https://cards.scryfall.io/small/front/4/5/455c6923-8d0e-4a7f-a5c0-add8db519ee3.jpg?1562911270
1517,1517,da587161-da7e-48ae-8af6-7f02ee71afd8,Elvish Warrior,エルフの戦士,False,2,common,,Creature — Elf Warrior,2.0,3.0,False,False,False,False,True,False,https://cards.scryfall.io/small/front/2/c/2c6b767b-49e5-4845-9b3f-29540e5fa330.jpg?1562905400
1518,1518,42e95ad5-c10a-46fe-ab97-c7a734138586,Embalmed Brawler,腐れざる喧嘩屋,False,3,common,"Amplify 1 (As this creature enters the battlefield, put a +1/+1 counter on it for each Zombie card you reveal in your hand.)
Whenever Embalmed Brawler attacks or blocks, you lose 1 life for each +1/+1 counter on it.",Creature — Zombie,2.0,2.0,False,False,True,False,False,False,https://cards.scryfall.io/small/front/2/e/2e214da0-68c0-4cf6-ba12-e2b2394909c1.jpg?1562904398
1519,1519,edadd0bf-15c8-4e9c-810e-2edfd77a9d01,Embargo,通商停止,False,4,rare,"Nonland permanents don't untap during their controllers' untap steps.
At the beginning of your upkeep, you lose 2 life.",Enchantment,,,False,True,False,False,False,False,https://cards.scryfall.io/small/front/3/f/3fca3c65-f20e-4978-bfbb-ee7f9e1d829f.jpg?1562380390
1520,1520,58edb282-a124-47bc-b123-1c34b6804f48,Ember Beast,くすぶり獣,False,3,common,Ember Beast can't attack or block alone.,Creature — Beast,3.0,4.0,False,False,False,True,False,False,https://cards.scryfall.io/small/front/2/5/25080720-612f-40c0-8894-cda8e3e8afb8.jpg?1562901920
1521,1521,1f300320-ad98-4812-b34b-54885a86aee9,Ember Shot,燃えさしの火弾,False,7,common,"Ember Shot deals 3 damage to any target.
Draw a card.",Instant,,,False,False,False,True,False,False,https://cards.scryfall.io/small/front/6/a/6a9eb72b-9ae2-4b64-bbb9-187446b5fd2f.jpg?1562630295
1522,1522,f6e75db5-b119-4401-942c-bbaeeb694761,Embermage Goblin,燃えさし魔道ゴブリン,False,4,uncommon,"When Embermage Goblin enters the battlefield, you may search your library for a card named Embermage Goblin, reveal it, put it into your hand, then shuffle.
{T}: Embermage Goblin deals 1 damage to any target.",Creature — Goblin Wizard,1.0,1.0,False,False,False,True,False,False,https://cards.scryfall.io/small/front/f/5/f50f60a8-e99a-4891-b474-a21abee38970.jpg?1643753588
1523,1523,8434bdb1-286b-484e-904e-946d074614e7,Emberwilde Caliph,エンバーワイルドのカリフ,False,4,rare,"Flying, trample
Emberwilde Caliph attacks each combat if able.
Whenever Emberwilde Caliph deals damage, you lose that much life.",Creature — Djinn,4.0,4.0,False,True,False,True,False,False,https://cards.scryfall.io/small/front/9/5/9598a9b4-15bb-4645-92ed-8eedef75dc24.jpg?1562720492
1524,1524,3e1a7146-75d5-499f-8718-303bc6ea139b,Emberwilde Djinn,エンバーワイルドのジン,False,4,rare,"Flying
At the beginning of each player's upkeep, that player may pay {R}{R} or 2 life. If the player does, they gain control of Emberwilde Djinn.",Creature — Djinn,5.0,4.0,False,False,False,True,False,False,https://cards.scryfall.io/small/front/c/9/c9e8c9f5-61dd-4dcc-bd40-8f366374ea18.jpg?1562721900
