,Unnamed: 0,oracle_id,name,name_ja,banned,mv,rarity,text,type,power,toughness,w,u,b,r,g,c
1968,1968,12ef651c-5a86-49c4-a512-292e9d135a76,Gerrard's Battle Cry,ジェラードのときの声,False,1,rare,{2}{W}: Creatures you control get +1/+1 until end of turn.,Enchantment,,,True,False,False,False,False,False
1969,1969,de8ebe4b-d86d-478b-946e-f83e1409b63f,Gerrard's Command,ジェラードの命令,False,2,common,Untap target creature. It gets +3/+3 until end of turn.,Instant,,,True,False,False,False,True,False
1970,1970,595cbe23-4969-4fc2-8386-e5f3e6adfd5f,Gerrard's Irregulars,ジェラードの不正規軍,False,5,common,"Trample, haste",Creature — Human Soldier,4,2,False,False,False,True,False,False
1971,1971,670b5dfb-ffdf-43ed-acc3-855006e352fc,Gerrard's Verdict,ジェラードの評決,False,2,uncommon,Target player discards two cards. You gain 3 life for each land card discarded this way.,Sorcery,,,True,False,True,False,False,False
1972,1972,3e30e8f2-f437-4620-a3bc-dd9c29ae6570,Gerrard's Wisdom,ジェラードの知恵,False,4,uncommon,You gain 2 life for each card in your hand.,Sorcery,,,True,False,False,False,False,False
1973,1973,e02e7239-304b-4755-b913-bb65bc693e86,Ghastly Demise,恐ろしい死,False,1,common,Destroy target nonblack creature if its toughness is less than or equal to the number of cards in your graveyard.,Instant,,,False,False,True,False,False,False
1974,1974,0eafe734-19f2-492d-bfc2-d0c75ece45b2,Ghastly Remains,恐ろしい残存者,False,3,rare,"Amplify 1 (As this creature enters the battlefield, put a +1/+1 counter on it for each Zombie card you reveal in your hand.)
At the beginning of your upkeep, if Ghastly Remains is in your graveyard, you may pay {B}{B}{B}. If you do, return Ghastly Remains to your hand.",Creature — Zombie,0,0,False,False,True,False,False,False
1975,1975,d361bdd4-afb8-493d-9091-ebe22f215834,Ghazbán Ogre,ガズバンのオーガ,False,1,common,"At the beginning of your upkeep, if a player has more life than each other player, the player with the most life gains control of Ghazbán Ogre.",Creature — Ogre,2,2,False,False,False,False,True,False
1976,1976,9cc02c16-8cf9-4ac7-9475-231c27121968,Ghitu Encampment,ギトゥの宿営地,False,0,uncommon,"Ghitu Encampment enters the battlefield tapped.
{T}: Add {R}.
{1}{R}: Ghitu Encampment becomes a 2/1 red Warrior creature with first strike until end of turn. It's still a land. (It deals combat damage before creatures without first strike.)",Land,,,False,False,False,False,False,True
1977,1977,c15ae9d8-b423-4628-ad88-3f44515e0c77,Ghitu Fire,ギトゥの火,False,1,rare,"You may cast Ghitu Fire as though it had flash if you pay {2} more to cast it. (You may cast it any time you could cast an instant.)
Ghitu Fire deals X damage to any target.",Sorcery,,,False,False,False,True,False,False
1978,1978,3e792338-4a21-4a06-ad94-39931118e06c,Ghitu Fire-Eater,ギトゥの火喰い人,False,3,uncommon,"{T}, Sacrifice Ghitu Fire-Eater: It deals damage equal to its power to any target.",Creature — Human Nomad,2,2,False,False,False,True,False,False
1979,1979,8e2b5f90-e405-4b24-a71a-0988c37cf67a,Ghitu Slinger,ギトゥの投石戦士,False,3,common,"Echo {2}{R} (At the beginning of your upkeep, if this came under your control since the beginning of your last upkeep, sacrifice it unless you pay its echo cost.)
When Ghitu Slinger enters the battlefield, it deals 2 damage to any target.",Creature — Human Nomad,2,2,False,False,False,True,False,False
1980,1980,0439df39-0324-4110-b3f4-4a32393021de,Ghitu War Cry,ギトゥのときの声,False,3,uncommon,{R}: Target creature gets +1/+0 until end of turn.,Enchantment,,,False,False,False,True,False,False
1981,1981,26957a44-6155-4688-a850-a3b49b011a9f,Ghost Hounds,,False,2,uncommon,"Vigilance
Whenever Ghost Hounds blocks or becomes blocked by a white creature, Ghost Hounds gains first strike until end of turn.",Creature — Dog Spirit,1,1,False,False,True,False,False,False
1982,1982,09de1136-8a8f-4539-92a2-611dcdd0790b,Ghost Ship,幽霊船,False,4,uncommon,"Flying
{U}{U}{U}: Regenerate Ghost Ship.",Creature — Spirit,2,4,False,True,False,False,False,False
1983,1983,f2c861d3-b302-4e84-b647-099551007269,Ghost Town,ゴースト・タウン,False,0,uncommon,"{T}: Add {C}.
{0}: Return Ghost Town to its owner's hand. Activate only if it's not your turn.",Land,,,False,False,False,False,False,True
1984,1984,e447f7cc-4cdc-4a79-8058-8c1f1224d357,Ghosthelm Courier,幽霊兜の急使,False,3,uncommon,"You may choose not to untap Ghosthelm Courier during your untap step.
{2}{U}, {T}: Target Wizard creature gets +2/+2 and has shroud for as long as Ghosthelm Courier remains tapped. (It can't be the target of spells or abilities.)",Creature — Human Wizard,2,1,False,True,False,False,False,False
1985,1985,6a461ca3-7923-4df4-9f15-4072545da117,Ghostly Flame,,False,2,rare,Black and/or red permanents and spells are colorless sources of damage.,Enchantment,,,False,False,True,True,False,False
1986,1986,73b6694a-47d4-417a-af9b-470da14b5b0e,Ghostly Visit,亡霊の出現,False,3,common,Destroy target nonblack creature.,Sorcery,,,False,False,True,False,False,False
1987,1987,b07d8095-c5e2-4bf8-b055-af97ce5df4a4,Ghostly Wings,かそけき翼,False,2,common,"Enchant creature
Enchanted creature gets +1/+1 and has flying.
Discard a card: Return enchanted creature to its owner's hand.",Enchantment — Aura,,,False,True,False,False,False,False
1988,1988,042e0533-faf4-475e-be7b-438d23c6e605,Ghoul's Feast,食屍鬼の饗宴,False,2,uncommon,"Target creature gets +X/+0 until end of turn, where X is the number of creature cards in your graveyard.",Instant,,,False,False,True,False,False,False
1989,1989,8b59cacb-46ff-4400-a7f6-b258c81a9b14,Giant Albatross,,False,2,common,"Flying
When Giant Albatross dies, you may pay {1}{U}. If you do, for each creature that dealt damage to Giant Albatross this turn, destroy that creature unless its controller pays 2 life. A creature destroyed this way can't be regenerated.",Creature — Bird,1,1,False,True,False,False,False,False
1990,1990,a4109138-5d69-4510-a228-7c1f88c0c8c0,Giant Badger,大アナグマ,False,3,rare,"Whenever Giant Badger blocks, it gets +2/+2 until end of turn.",Creature — Badger,2,2,False,False,False,False,True,False
1991,1991,43a515f2-b53a-4bb4-bb6e-0d79c9162359,Giant Caterpillar,大イモムシ,False,4,common,"{G}, Sacrifice Giant Caterpillar: Create a 1/1 green Insect creature token with flying named Butterfly at the beginning of the next end step.",Creature — Insect,3,3,False,False,False,False,True,False
1992,1992,c8b49b28-d364-4cf0-a2a5-56f6f7dc1b22,Giant Cockroach,巨大ゴキブリ,False,4,common,,Creature — Insect,4,2,False,False,True,False,False,False
1993,1993,780f029f-e2e1-431b-9a8b-a1af51d7da77,Giant Crab,巨大ガニ,False,5,common,{U}: Giant Crab gains shroud until end of turn. (It can't be the target of spells or abilities.),Creature — Crab,3,3,False,True,False,False,False,False
1994,1994,5748ebf1-24e3-499d-ab7c-c2cebd462a24,Giant Growth,巨大化,False,1,common,Target creature gets +3/+3 until end of turn.,Instant,,,False,False,False,False,True,False
1995,1995,481ede6a-3ac3-45bc-85aa-311b3dbefc40,Giant Mantis,大カマキリ,False,4,common,Reach (This creature can block creatures with flying.),Creature — Insect,2,4,False,False,False,False,True,False
1996,1996,c181d2a4-5959-4409-9bd3-ecedf8ec9516,Giant Octopus,大ダコ,False,4,common,,Creature — Octopus,3,3,False,True,False,False,False,False
1997,1997,062b4d84-5ba3-417b-b8e1-65afce7b05e3,Giant Oyster,巨大カキ,False,4,uncommon,"You may choose not to untap Giant Oyster during your untap step.
{T}: For as long as Giant Oyster remains tapped, target tapped creature doesn't untap during its controller's untap step, and at the beginning of each of your draw steps, put a -1/-1 counter on that creature. When Giant Oyster leaves the battlefield or becomes untapped, remove all -1/-1 counters from the creature.",Creature — Oyster,0,3,False,True,False,False,False,False
1998,1998,1ce7f356-1f9b-44dc-9b05-f7b1ecc5d755,Giant Slug,大ナメクジ,False,2,common,"{5}: At the beginning of your next upkeep, choose a basic land type. Giant Slug gains landwalk of the chosen type until the end of that turn. (It can't be blocked as long as defending player controls a land of that type.)",Creature — Slug,1,1,False,False,True,False,False,False
1999,1999,e740ce2f-2134-473c-afa1-1b6d2d1e38ef,Giant Spider,大蜘蛛,False,4,common,Reach (This creature can block creatures with flying.),Creature — Spider,2,4,False,False,False,False,True,False
2000,2000,db85ba13-f00d-4cdd-99e1-22a4d39c8837,Giant Strength,巨人の力,False,2,common,"Enchant creature
Enchanted creature gets +2/+2.",Enchantment — Aura,,,False,False,False,True,False,False
2001,2001,2dd50d7f-941f-4deb-a15c-ee2357844c35,Giant Tortoise,象亀,False,2,common,Giant Tortoise gets +0/+3 as long as it's untapped.,Creature — Turtle,1,1,False,True,False,False,False,False
2002,2002,2c87565b-3902-4b11-b894-6922f66008ba,Giant Trap Door Spider,巨大トタテグモ,False,3,uncommon,"{1}{R}{G}, {T}: Exile Giant Trap Door Spider and target creature without flying that's attacking you.",Creature — Spider,2,3,False,False,False,True,True,False
2003,2003,0eb41c36-5910-41fd-97fc-1cae2332e5c5,Giant Warthog,巨大イボイノシシ,False,6,common,Trample,Creature — Boar Beast,5,5,False,False,False,False,True,False
2004,2004,2a073f00-0d03-43d0-a0a8-f5bcee0855fc,Gibbering Hyenas,つぶやくハイエナ,False,3,common,Gibbering Hyenas can't block black creatures.,Creature — Hyena,3,2,False,False,False,False,True,False
2005,2005,1bd70be6-752c-4ecb-a3e8-2bacec4b94fc,Gift of Estates,土地の寄進,False,2,rare,"If an opponent controls more lands than you, search your library for up to three Plains cards, reveal them, put them into your hand, then shuffle.",Sorcery,,,True,False,False,False,False,False
2006,2006,491c6f69-9b75-4d5d-b41f-a14b2fbfdd07,Gift of the Woods,,False,1,common,"Enchant creature
Whenever enchanted creature blocks or becomes blocked, it gets +0/+3 until end of turn and you gain 1 life.",Enchantment — Aura,,,False,False,False,False,True,False
2007,2007,9be31785-2975-424f-aada-25ee2a0bf6d8,Gigapede,千足虫,False,5,rare,"Shroud (This creature can't be the target of spells or abilities.)
At the beginning of your upkeep, if Gigapede is in your graveyard, you may discard a card. If you do, return Gigapede to your hand.",Creature — Insect,6,1,False,False,False,False,True,False
2008,2008,7f06c098-6482-4bf3-a9a1-110d6d5b5703,Gilded Drake,金粉のドレイク,False,2,rare,"Flying
When Gilded Drake enters the battlefield, exchange control of Gilded Drake and up to one target creature an opponent controls. If you don't or can't make an exchange, sacrifice Gilded Drake. This ability still resolves if its target becomes illegal.",Creature — Drake,3,3,False,True,False,False,False,False
2009,2009,f7e7b2aa-9fd2-41dd-b11e-3a233530dc83,Gilded Light,金粉の光,False,2,uncommon,"You gain shroud until end of turn. (You can't be the target of spells or abilities.)
Cycling {2} ({2}, Discard this card: Draw a card.)",Instant,,,True,False,False,False,False,False
2010,2010,73e7a2ad-d11c-4867-b97d-f971809da778,Glacial Chasm,,False,0,uncommon,"Cumulative upkeep—Pay 2 life. (At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.)
When Glacial Chasm enters the battlefield, sacrifice a land.
Creatures you control can't attack.
Prevent all damage that would be dealt to you.",Land,,,False,False,False,False,False,True
2011,2011,88e0551a-ada0-41d9-b5c3-39257ce56c3e,Glacial Crevasses,,False,3,rare,Sacrifice a snow Mountain: Prevent all combat damage that would be dealt this turn.,Enchantment,,,False,False,False,True,False,False
2012,2012,7fcf8faa-2c93-4dc8-aa56-6fc40340e212,Glacial Wall,氷河の壁,False,3,uncommon,Defender (This creature can't attack.),Creature — Wall,0,7,False,True,False,False,False,False
2013,2013,a4a9c2bb-e6d0-4665-8b2f-e90c78784303,Glaciers,,False,4,rare,"At the beginning of your upkeep, sacrifice Glaciers unless you pay {W}{U}.
All Mountains are Plains.",Enchantment,,,True,True,False,False,False,False
2014,2014,1a42fd1d-a2c3-40c4-8c34-7a3559aa9caf,Glade Gnarr,林間のナール,False,6,common,"Whenever a player casts a blue spell, Glade Gnarr gets +2/+2 until end of turn.",Creature — Beast,4,4,False,False,False,False,True,False
2015,2015,9c058107-b2a1-4300-8d97-c697c248df96,Glarecaster,輝きを放つ者,False,6,rare,"Flying
{5}{W}: The next time damage would be dealt to Glarecaster and/or you this turn, that damage is dealt to any target instead.",Creature — Bird Cleric,3,3,True,False,False,False,False,False
2016,2016,af7fabf4-8d55-4b06-9c21-472f4a5775b4,Glasses of Urza,ウルザの眼鏡,False,1,uncommon,{T}: Look at target player's hand.,Artifact,,,False,False,False,False,False,True
2017,2017,a07b8619-224d-46d0-a17a-38d04aba574e,Gliding Licid,滑空するリシド,False,3,uncommon,"{U}, {T}: Gliding Licid loses this ability and becomes an Aura enchantment with enchant creature. Attach it to target creature. You may pay {U} to end this effect.
Enchanted creature has flying.",Creature — Licid,2,2,False,True,False,False,False,False
2018,2018,9629ab26-f231-481d-8392-e2450ca02b67,Glimmering Angel,薄光の天使,False,4,common,"Flying
{U}: Glimmering Angel gains shroud until end of turn. (It can't be the target of spells or abilities.)",Creature — Angel,2,2,True,False,False,False,False,False
2019,2019,c8a9bdaa-55ef-4baa-9dfa-9068583360f6,Glintwing Invoker,きらめく翼の発動者,False,5,common,{7}{U}: Glintwing Invoker gets +3/+3 and gains flying until end of turn.,Creature — Human Wizard Mutant,3,3,False,True,False,False,False,False
2020,2020,549e6de7-56e9-4f5c-8c88-30e446bc53bb,Glittering Lion,輝くライオン,False,3,uncommon,"Prevent all damage that would be dealt to Glittering Lion.
{3}: Until end of turn, Glittering Lion loses ""Prevent all damage that would be dealt to Glittering Lion."" Any player may activate this ability.",Creature — Cat,2,2,True,False,False,False,False,False
2021,2021,890ffe31-642f-46e3-9f09-c744351653b5,Glittering Lynx,輝くオオヤマネコ,False,1,common,"Prevent all damage that would be dealt to Glittering Lynx.
{2}: Until end of turn, Glittering Lynx loses ""Prevent all damage that would be dealt to Glittering Lynx."" Any player may activate this ability.",Creature — Cat,1,1,True,False,False,False,False,False
2022,2022,4a7b89b2-5fe9-4d39-9d42-3ca78bcf6d40,Global Ruin,世界の荒廃,False,5,rare,"Each player chooses from the lands they control a land of each basic land type, then sacrifices the rest.",Sorcery,,,True,False,False,False,False,False
